section,dataset,key,method,id,recall,latency_ms,use,dr,dlat_ms,scale,interpolation,params
sl,sift1m,50p,curator,16,0.9943708609271523,1.2417643079470198,0,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 1536}"
sl,sift1m,50p,curator,17,0.9963576158940397,1.9209500000000002,0,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 2048}"
sl,sift1m,50p,curator,18,0.997019867549669,1.7988336754966883,0,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 2500}"
sl,sift1m,50p,curator,19,0.9973509933774836,2.8038325496688743,0,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 3000}"
sl,sift1m,50p,curator,20,0.997682119205298,2.2506304635761594,1,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 4096}"
sl,sift1m,50p,curator,21,0.997682119205298,9.203280695364239,0,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 8192}"
sl,sift1m,50p,diskivf,0,0.5903973509933774,3.2909975165562915,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 6}"
sl,sift1m,50p,diskivf,1,0.652980132,4.3325223509933775,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 8}"
sl,sift1m,50p,diskivf,2,0.744039735,7.102837947019868,1,0.0,-1.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 12}"
sl,sift1m,50p,diskivf,3,0.800662252,7.242721059602649,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 16}"
sl,sift1m,50p,diskivf,4,0.842384106,9.179509271523179,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 20}"
sl,sift1m,50p,diskivf,5,0.87781457,10.410219867549669,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 24}"
sl,sift1m,50p,diskivf,6,0.9149006622516559,14.169092582781458,0,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 32}"
sl,sift1m,50p,diskivf,7,0.95397351,21.552731258278143,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 48}"
sl,sift1m,50p,diskivf,8,0.9778145695364239,31.278079801324505,0,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 64}"
sl,sift1m,50p,diskivf,9,0.9880794701986754,35.69227814569536,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 80}"
sl,sift1m,50p,diskivf,10,0.9940397350993377,43.260207947019865,0,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 96}"
sl,sift1m,50p,diskivf,11,0.9976821192052978,61.39529105960265,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 128}"
sl,sift1m,50p,prefilter,0,1.0,1.3464938013245031,1,0.0,0.0,1.0,linear,{}
sl,sift1m,50p,spann,0,0.5711920529801324,2.9334455298013244,1,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 40.0, ""search_internal_result_num"": 0}"
sl,sift1m,50p,spann,1,0.6632450331125829,2.8400698344370863,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 50.5, ""search_internal_result_num"": 0}"
sl,sift1m,50p,spann,2,0.7016556291390729,13.61328509933775,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 50}"
sl,sift1m,50p,spann,3,0.747019867549669,3.292371688741722,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 75.0, ""search_internal_result_num"": 0}"
sl,sift1m,50p,spann,6,0.7491721854304636,4.08197481121294,1,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 150.0, ""search_internal_result_num"": 0}"
sl,sift1m,50p,spann,4,0.7513245033112583,3.2088011258278146,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 100.0, ""search_internal_result_num"": 0}"
sl,sift1m,50p,spann,5,0.7513245033112583,3.953807880794702,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 160.0, ""search_internal_result_num"": 0}"
sl,sift1m,50p,spann,7,0.7513245033112583,4.156061920529802,0,0.0,0.0,1.0,linear,"{""max_check"": 16384, ""overfetch_factor"": 100.0, ""search_internal_result_num"": 0}"
sl,sift1m,50p,spann,8,0.7513245033112583,5.060946920529801,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 250.0, ""search_internal_result_num"": 0}"
sl,sift1m,50p,spann,9,0.8327814569536424,10.20493702803235,1,0.0,-1.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 100}"
sl,sift1m,50p,spann,10,0.9294701986754969,25.110224503311258,1,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 200}"
sl,sift1m,50p,spann,11,0.9701986754966887,20.931102980132447,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 350}"
sl,sift1m,50p,spann,12,0.9778145695364241,13.923522516556291,0,0.0,0.0,1.0,linear,"{""max_check"": 16384, ""overfetch_factor"": 500.0, ""search_internal_result_num"": 400}"
sl,sift1m,50p,spann,13,0.9880794701986756,20.471491390728477,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 500}"
sl,sift1m,50p,spann,14,0.9880794701986756,27.10515496688742,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 500}"
sl,sift1m,50p,spann,15,0.9913907284768212,32.45995836513354,1,0.0,38.0,1.0,linear,"{""max_check"": 16384, ""overfetch_factor"": 500.0, ""search_internal_result_num"": 600}"
sl,sift1m,50p,spann,16,0.9947019867549668,30.388138079470203,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 750}"
sl,sift1m,50p,spann,17,0.9947019867549668,32.123411920529804,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1500.0, ""search_internal_result_num"": 750}"
sl,sift1m,50p,spann,18,0.9947019867549668,38.87263874172186,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 2000.0, ""search_internal_result_num"": 750}"
sl,sift1m,50p,spann,19,0.9973509933774835,39.42928311258279,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1500.0, ""search_internal_result_num"": 1000}"
sl,sift1m,50p,spann,20,0.9973509933774835,41.64525165562914,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 2000.0, ""search_internal_result_num"": 1000}"
sl,sift1m,50p,spann,21,0.9973509933774835,54.44802185430463,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 3000.0, ""search_internal_result_num"": 1000}"
sl,sift1m,50p,spann,22,0.999337748344371,53.24848145695364,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 2000.0, ""search_internal_result_num"": 1500}"
sl,sift1m,50p,spann,23,0.999337748344371,62.42011059602649,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 2000.0, ""search_internal_result_num"": 2000}"
sl,sift1m,50p,spann,24,0.999337748344371,99.58963907284767,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 5000.0, ""search_internal_result_num"": 2000}"
sl,sift1m,50p,spann,25,1.0,81.14989591283384,1,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 2000.0, ""search_internal_result_num"": 5000}"
sl,sift1m,75p,curator,0,0.5024221453287196,0.1357279688581315,1,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 8}"
sl,sift1m,75p,curator,1,0.5453287197231834,0.08923435640138408,0,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 10}"
sl,sift1m,75p,curator,2,0.575086505,0.1357279688581315,1,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 12}"
sl,sift1m,75p,curator,3,0.6283737024221453,0.12733726297577858,0,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 16}"
sl,sift1m,75p,curator,4,0.6546712802768165,0.11729113148788928,0,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 20}"
sl,sift1m,75p,curator,5,0.681314879,0.1357279688581315,1,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 24}"
sl,sift1m,75p,curator,6,0.7121107266435986,0.16861742560553633,0,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 32}"
sl,sift1m,75p,curator,7,0.749134948,0.16833915570934257,1,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 48}"
sl,sift1m,75p,curator,8,0.7788927335640138,0.21482753979238753,0,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 64}"
sl,sift1m,75p,curator,9,0.814186851,0.25201235294117647,1,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 96}"
sl,sift1m,75p,curator,10,0.8439446366782006,0.3286423148788928,0,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 128}"
sl,sift1m,75p,curator,11,0.873356401,0.30952459861591697,1,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 192}"
sl,sift1m,75p,curator,12,0.8916955017301038,0.35004057093425606,0,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 256}"
sl,sift1m,75p,curator,13,0.9173010380622838,0.49561578200692036,0,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 384}"
sl,sift1m,75p,curator,14,0.94083045,0.6747408546712803,1,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 512}"
sl,sift1m,75p,curator,15,0.9591695501730105,1.025249553633218,0,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 768}"
sl,sift1m,75p,curator,16,0.969204152249135,0.9799926816608997,0,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 1024}"
sl,sift1m,75p,curator,17,0.9775086505190311,1.1017181107266436,0,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 1280}"
sl,sift1m,75p,curator,18,0.985121107266436,1.3869770692041523,1,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 1536}"
sl,sift1m,75p,curator,19,0.9923875432525954,1.9786502595155708,0,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 2048}"
sl,sift1m,75p,curator,20,0.9941176470588233,1.7853026020761245,0,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 2500}"
sl,sift1m,75p,curator,21,0.9951557093425606,2.7465439792387545,0,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 3000}"
sl,sift1m,75p,curator,22,0.996885813148789,4.147849515570934,0,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 4096}"
sl,sift1m,75p,curator,23,0.9972318339100346,3.467442673010381,1,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 8192}"
sl,sift1m,75p,diskivf,0,0.5557093425605536,1.5893155224913496,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 3}"
sl,sift1m,75p,diskivf,1,0.628719723,2.1142996539792387,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 4}"
sl,sift1m,75p,diskivf,2,0.709688581,3.24173553633218,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 6}"
sl,sift1m,75p,diskivf,3,0.76816609,4.634694671280278,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 8}"
sl,sift1m,75p,diskivf,4,0.843252595,7.026888823529411,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 12}"
sl,sift1m,75p,diskivf,5,0.884775087,7.713242283737023,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 16}"
sl,sift1m,75p,diskivf,6,0.9117647058823529,9.926657750865052,0,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 20}"
sl,sift1m,75p,diskivf,7,0.931141869,11.227802283737024,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 24}"
sl,sift1m,75p,diskivf,8,0.9532871972318339,15.053373391003461,0,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 32}"
sl,sift1m,75p,diskivf,9,0.9809688581314879,23.846460242214533,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 48}"
sl,sift1m,75p,diskivf,10,0.9916955017301039,33.66970138408305,0,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 64}"
sl,sift1m,75p,diskivf,11,0.9965397923875432,40.550840138408304,0,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 80}"
sl,sift1m,75p,diskivf,12,0.9982698961937716,49.13323044982699,0,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 96}"
sl,sift1m,75p,diskivf,13,1.0,59.61615060553633,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 128}"
sl,sift1m,75p,prefilter,0,1.0,4.963332629757785,1,0.0,0.0,1.0,linear,{}
sl,sift1m,75p,spann,0,0.6072664359861591,1.923321280276817,1,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 12.0, ""search_internal_result_num"": 0}"
sl,sift1m,75p,spann,1,0.6889273356401384,1.9000369896193774,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 15.0, ""search_internal_result_num"": 0}"
sl,sift1m,75p,spann,2,0.7982698961937715,2.202534359861592,1,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 20.0, ""search_internal_result_num"": 0}"
sl,sift1m,75p,spann,3,0.8539792387543254,2.725422179930796,1,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 25.0, ""search_internal_result_num"": 0}"
sl,sift1m,75p,spann,4,0.8550173010380624,1.6641099999999998,0,0.0,0.0,1.0,linear,"{""max_check"": 4096, ""overfetch_factor"": 25.0, ""search_internal_result_num"": 0}"
sl,sift1m,75p,spann,5,0.8588235294117648,13.853775432525952,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 50}"
sl,sift1m,75p,spann,6,0.8764705882352941,2.331446505190311,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 30.0, ""search_internal_result_num"": 0}"
sl,sift1m,75p,spann,7,0.8865051903114188,2.8240676816608996,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 40.0, ""search_internal_result_num"": 0}"
sl,sift1m,75p,spann,11,0.8866782006920416,3.7926030244842064,1,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 160.0, ""search_internal_result_num"": 0}"
sl,sift1m,75p,spann,8,0.8868512110726644,2.7760706228373704,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 50.5, ""search_internal_result_num"": 0}"
sl,sift1m,75p,spann,9,0.8868512110726644,3.1632522145328714,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 100.0, ""search_internal_result_num"": 0}"
sl,sift1m,75p,spann,10,0.8868512110726644,3.3028276816608995,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 75.0, ""search_internal_result_num"": 0}"
sl,sift1m,75p,spann,12,0.8868512110726644,4.077773529411764,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 150.0, ""search_internal_result_num"": 0}"
sl,sift1m,75p,spann,13,0.8868512110726644,4.083180622837371,0,0.0,0.0,1.0,linear,"{""max_check"": 16384, ""overfetch_factor"": 100.0, ""search_internal_result_num"": 0}"
sl,sift1m,75p,spann,14,0.8868512110726644,5.0933048788927335,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 250.0, ""search_internal_result_num"": 0}"
sl,sift1m,75p,spann,15,0.9380622837370243,9.481507561210517,1,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 100}"
sl,sift1m,75p,spann,16,0.9823529411764705,23.703768903026294,1,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 200}"
sl,sift1m,75p,spann,17,0.9930795847750865,21.431633564013843,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 350}"
sl,sift1m,75p,spann,18,0.993771626297578,13.96283564013841,0,0.0,0.0,1.0,linear,"{""max_check"": 16384, ""overfetch_factor"": 500.0, ""search_internal_result_num"": 400}"
sl,sift1m,75p,spann,19,0.9961937716262975,20.602733564013842,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 500}"
sl,sift1m,75p,spann,20,0.9961937716262975,27.883497231833907,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 500}"
sl,sift1m,75p,spann,21,0.9975778546712801,18.002412456747408,0,0.0,0.0,1.0,linear,"{""max_check"": 16384, ""overfetch_factor"": 500.0, ""search_internal_result_num"": 600}"
sl,sift1m,75p,spann,22,0.998961937716263,31.981847750865054,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 750}"
sl,sift1m,75p,spann,23,0.998961937716263,32.211721107266435,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1500.0, ""search_internal_result_num"": 750}"
sl,sift1m,75p,spann,24,0.998961937716263,41.1276892733564,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 2000.0, ""search_internal_result_num"": 750}"
sl,sift1m,75p,spann,25,0.9993079584775086,39.09836089965398,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1500.0, ""search_internal_result_num"": 1000}"
sl,sift1m,75p,spann,26,0.9993079584775086,42.50557197231834,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 2000.0, ""search_internal_result_num"": 1000}"
sl,sift1m,75p,spann,27,0.9993079584775086,55.564548096885815,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 3000.0, ""search_internal_result_num"": 1000}"
sl,sift1m,75p,spann,28,0.9996539792387542,52.45886366782007,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 2000.0, ""search_internal_result_num"": 1500}"
sl,sift1m,75p,spann,29,0.9996539792387542,60.847806920415216,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 2000.0, ""search_internal_result_num"": 2000}"
sl,sift1m,75p,spann,30,0.9996539792387542,100.0967643598616,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 5000.0, ""search_internal_result_num"": 2000}"
sl,sift1m,75p,spann,31,1.0,59.25942225756573,1,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 2000.0, ""search_internal_result_num"": 5000}"
sl,sift1m,99p,curator,0,0.5239130434782608,0.17185013043478262,1,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 64}"
sl,sift1m,99p,curator,1,0.55,0.1641257391304348,0,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 96}"
sl,sift1m,99p,curator,2,0.6152173913043477,0.23310330434782606,1,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 128}"
sl,sift1m,99p,curator,3,0.6630434782608695,0.23559393478260876,1,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 192}"
sl,sift1m,99p,curator,4,0.7173913043478263,0.2811301739130435,1,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 256}"
sl,sift1m,99p,curator,5,0.7695652173913045,0.365028847826087,1,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 384}"
sl,sift1m,99p,curator,6,0.8130434782608694,0.48949097826086946,0,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 512}"
sl,sift1m,99p,curator,7,0.8434782608695651,0.7100715434782608,1,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 768}"
sl,sift1m,99p,curator,8,0.8630434782608696,0.8205391739130434,0,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 1024}"
sl,sift1m,99p,curator,9,0.8826086956521736,1.0077286739130435,0,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 1280}"
sl,sift1m,99p,curator,10,0.8956521739130434,1.2421499782608696,1,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 1536}"
sl,sift1m,99p,curator,11,0.9282608695652173,1.966519565217391,1,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 2048}"
sl,sift1m,99p,curator,12,0.934782608695652,1.758640652173913,0,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 2500}"
sl,sift1m,99p,curator,13,0.9543478260869565,3.1768369565217385,0,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 3000}"
sl,sift1m,99p,curator,14,0.9695652173913044,5.38565695652174,0,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 4096}"
sl,sift1m,99p,curator,15,0.9782608695652172,4.9162989130434775,1,0.0,0.0,1.0,linear,"{""pq_M"": 32, ""search_ef"": 8192}"
sl,sift1m,99p,diskivf,0,0.49999999999999994,1.4113782826086956,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 2}"
sl,sift1m,99p,diskivf,1,0.5934782608695651,1.3717592173913042,0,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 3}"
sl,sift1m,99p,diskivf,2,0.6434782608695652,2.5615530434782605,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 4}"
sl,sift1m,99p,diskivf,3,0.7478260869565218,3.1836110869565224,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 6}"
sl,sift1m,99p,diskivf,4,0.8130434782608695,4.7406493478260865,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 8}"
sl,sift1m,99p,diskivf,5,0.8826086956521739,6.868649565217389,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 12}"
sl,sift1m,99p,diskivf,6,0.9130434782608695,7.837750217391305,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 16}"
sl,sift1m,99p,diskivf,7,0.9391304347826086,10.312647826086954,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 20}"
sl,sift1m,99p,diskivf,8,0.9456521739130435,12.487027391304343,0,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 24}"
sl,sift1m,99p,diskivf,9,0.9695652173913044,16.736910869565214,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 32}"
sl,sift1m,99p,diskivf,10,0.991304347826087,25.515419565217393,0,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 48}"
sl,sift1m,99p,diskivf,11,0.991304347826087,37.217200000000005,0,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 64}"
sl,sift1m,99p,diskivf,12,0.9934782608695651,43.03014347826087,0,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 80}"
sl,sift1m,99p,diskivf,13,0.9956521739130434,41.84227717391303,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 96}"
sl,sift1m,99p,diskivf,14,0.9956521739130434,65.82583913043477,0,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 128}"
sl,sift1m,99p,prefilter,0,1.0,19.189567391304347,1,0.0,0.0,1.0,linear,{}
sl,sift1m,99p,spann,0,0.5217391304347826,1.532541608695652,1,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 2.2, ""search_internal_result_num"": 0}"
sl,sift1m,99p,spann,1,0.5869565217391305,1.5181397826086953,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 2.4, ""search_internal_result_num"": 0}"
sl,sift1m,99p,spann,2,0.6652173913043478,1.5360408695652175,1,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 2.7, ""search_internal_result_num"": 0}"
sl,sift1m,99p,spann,3,0.741304347826087,1.8685815217391304,1,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 3.0, ""search_internal_result_num"": 0}"
sl,sift1m,99p,spann,4,0.8673913043478261,2.0241623913043485,1,0.0,1.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 4.0, ""search_internal_result_num"": 0}"
sl,sift1m,99p,spann,5,0.9500000000000001,5.060405978260871,1,0.0,5.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 50}"
sl,sift1m,99p,spann,6,0.9652173913043477,1.795273260869565,0,0.0,0.0,1.0,linear,"{""max_check"": 4096, ""overfetch_factor"": 25.0, ""search_internal_result_num"": 0}"
sl,sift1m,99p,spann,7,0.967391304347826,1.9677173913043478,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 15.0, ""search_internal_result_num"": 0}"
sl,sift1m,99p,spann,8,0.967391304347826,2.1030332608695654,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 12.0, ""search_internal_result_num"": 0}"
sl,sift1m,99p,spann,9,0.967391304347826,2.4199563043478265,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 20.0, ""search_internal_result_num"": 0}"
sl,sift1m,99p,spann,10,0.967391304347826,2.535296304347826,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 30.0, ""search_internal_result_num"": 0}"
sl,sift1m,99p,spann,11,0.967391304347826,2.854632173913043,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 50.5, ""search_internal_result_num"": 0}"
sl,sift1m,99p,spann,12,0.967391304347826,2.8705876086956517,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 25.0, ""search_internal_result_num"": 0}"
sl,sift1m,99p,spann,13,0.967391304347826,3.0834010869565214,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 40.0, ""search_internal_result_num"": 0}"
sl,sift1m,99p,spann,14,0.967391304347826,3.287966739130436,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 100.0, ""search_internal_result_num"": 0}"
sl,sift1m,99p,spann,15,0.967391304347826,3.3570634782608693,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 75.0, ""search_internal_result_num"": 0}"
sl,sift1m,99p,spann,16,0.967391304347826,4.130552608695653,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 160.0, ""search_internal_result_num"": 0}"
